Epoch 0 | Loss: 5.1590 | Output: 'hfhfhfhfhfhfhfhfhfhfhfhfhfhfhf'
Epoch 179 | Loss: 4.5971 | Output: ' de grino e
gggiansie ua ua
garaōgipoa delua unsoanl dicano '
Epoch 180 | Loss: 4.6043 | Output: ' de grino e
gggiansii d gronora di pomhe alld iglia gi ansen'
Epoch 181 | Loss: 4.5876 | Output: ' di pomhe alldEna.
ō di mo nhi al dil d alla fdrōmonsi.
Saro'
Epoch 182 | Loss: 4.5789 | Output: ' granor palle de coro el ponse.
l cinsme,
ua
gigne ellcanl..'
Epoch 183 | Loss: 4.5684 | Output: ' gransoure polle unsì alla fi no uo
ua
ha granor unni, ua gn'
Epoch 184 | Loss: 4.5737 | Output: ' granor del divana dicana del a granor del divana dicana del'
Epoch 185 | Loss: 4.5686 | Output: ' no ua
ha granor palle unnì dso dinsui.
uall praransiure pol'
Epoch 186 | Loss: 4.5612 | Output: ' granor usnorui. dil e granor usnorui. dil e granor usnorui.'
Epoch 187 | Loss: 4.5580 | Output: ' granso unsua
ha ghiavo del div’insoMEla dì che chia ua noru'
Epoch 188 | Loss: 4.5538 | Output: ' granso unsopol Eli nta co no.
ua palla unne, e ansomensmenl'
Epoch 189 | Loss: 4.5553 | Output: ' granar palle unseusl puore dì che cono e, e ar insapme poss'
Epoch 190 | Loss: 4.5476 | Output: ' di pogle de corsne, e aō insounna al cansme,
ua
gnro, e di '
Epoch 191 | Loss: 4.5619 | Output: ' gra al ponte di no isso nto punterslunle nto.
l cinsme,
l a'
Epoch 192 | Loss: 4.5806 | Output: ' granso unsuanlua
upuintono, e al unse
usnopuore di pomosìnc'
Epoch 193 | Loss: 4.5626 | Output: ' granso unsounta dì che cono e
uno dil d dol e conta pogra,
'
Epoch 194 | Loss: 4.5517 | Output: ' granara di pomosìncio pagra,re an panto de grina ussia no n'
Epoch 195 | Loss: 4.5453 | Output: ' granso unsopol Elnall e pralpogniro e
gggiansii ua norniōi '
Epoch 196 | Loss: 4.5504 | Output: ' granor del div’inì dil e granor del div’inì dil e granor de'
Epoch 197 | Loss: 4.5466 | Output: ' granso unsoÉsua
Darupipono,
ua Dille.ro di ghialla gnanorui'
Epoch 198 | Loss: 4.5439 | Output: ' granara di pogriSntinsi dì che chia ua norumi dilld dil e g'
Epoch 199 | Loss: 4.5426 | Output: ' granso unsomel delld dil e granso unsomel delld dil e grans'
Epoch 200 | Loss: 4.5456 | Output: ' granso unsodel div’ipme ronno del div’ipme ronno del div’ip'
Epoch 201 | Loss: 4.5438 | Output: ' de grino e
gggiassiune del a granor usnorui. dil e dovìno d'
Epoch 202 | Loss: 4.5697 | Output: ' de grinì ante in di chi conto unnoMso divìno dAlhe de dì ch'
Epoch 203 | Loss: 4.6819 | Output: ' granorune del d ggoronnipde dol d nonsSi di ghiansimdi grin'
Epoch 204 | Loss: 4.7211 | Output: ' grana unsmenta unno,
uaggia umuo,
ual Elicro unle uro.usse,'
Epoch 205 | Loss: 4.7446 | Output: ' gransoune del din d dosse unto nta
gnaluo. e
gnonore di mum'
Epoch 206 | Loss: 4.7313 | Output: ' gnono e che che che che che che che che che che che che che'
Epoch 207 | Loss: 4.7603 | Output: ' cono ensanso d’ave divana divana divana divana divana divan'
Epoch 208 | Loss: 4.7257 | Output: ' grananno del d del d del d del d del d del d del d del d de'
Epoch 209 | Loss: 4.7317 | Output: ' conmansumina unsa,
l divana divana divana divana divana div'
Epoch 210 | Loss: 4.6528 | Output: ' gnonore di co delld dil d dol d dil d dol d dil d dol d dil'
Epoch 211 | Loss: 4.6166 | Output: 'manogni, e al pansonsa poche cono umi alldEnanor palle unnì '
Epoch 212 | Loss: 4.5926 | Output: ' de grino entra canto.
u di no del a granorupdi nto chi algn'
Epoch 213 | Loss: 4.6015 | Output: ' delga anteri. d dì che chia i granor ununirno de
grina usse'
Epoch 214 | Loss: 4.6022 | Output: ' de grinso de grinso de grinso de grinso de grinso de grinso'
Epoch 215 | Loss: 4.6033 | Output: ' de grino ensamina del a gnono e carsa.
uaōi insminna de cor'
Epoch 216 | Loss: 4.5797 | Output: ' granor del d alla gnsente pogliunta chinchial Eluall proōso'
Epoch 217 | Loss: 4.5663 | Output: ' granarōipammesso,
ua Dill’EliMlôE anto unnoMenta unine dil '
Epoch 218 | Loss: 4.5585 | Output: '.
chi conore.
fall Elive
 alDagne.., e ’inssi’ne uora pogra,'
Epoch 219 | Loss: 4.5529 | Output: ' granso.,
Ma movensii i granto unnoMend ansii ua lo grino en'
Epoch 220 | Loss: 4.6202 | Output: ' gnopa.
e co unì.Mste  i no inna pove, e ansimi  dìlll’E pnh'
Epoch 221 | Loss: 4.6463 | Output: ' gnipanseìrcmergnie , ed a fansa pocre.
uaōna fansa pocre.
u'
Epoch 222 | Loss: 4.6376 | Output: ' conì uno unsains iccorun,
e di de grino ensai pagli, e di m'
Epoch 223 | Loss: 4.6162 | Output: ' granar pansrinna ponso,

 allcansre,
f d’all’i. Mzos’ind d’'
Epoch 224 | Loss: 4.5764 | Output: ' divana divana divana divana divana divana divana divana div'
Epoch 225 | Loss: 4.5649 | Output: '.
fagniro. d’all’ipmento,
d dil e che chia ua norupiuve.
chi'
Epoch 226 | Loss: 4.5649 | Output: '.
fagnire. d’di  d’all’i, e al panso,re de fo no deō divana '
Epoch 227 | Loss: 4.5514 | Output: '.
ua palla pogliSno de
gaanso della pogliSno de
gaanso della'
Epoch 228 | Loss: 4.5434 | Output: '.
fagniro. d’di  dElhe a granor palle unse urminno,
d dil e '
Epoch 229 | Loss: 4.5380 | Output: ' granso poche cono e
ggiia Malte pirsa pogra,re de fa unnopo'
Epoch 230 | Loss: 4.5313 | Output: '.
uaggia me ronna uorapno del div’ipmegra,
tha cora pocre po'
Epoch 231 | Loss: 4.5305 | Output: '.
uagnamisì crorveDinni usuinto co dil d alla Derde, e di mo'
Epoch 232 | Loss: 4.5249 | Output: '.
uaggia me roōno din divmo unnipei ponso.
uaōi miv’ggioce E'
Epoch 233 | Loss: 4.5282 | Output: '.
uagnamosì che cono e
ggiia Malte pimto no.
M che alra poll'
Epoch 234 | Loss: 4.5251 | Output: '.
fagnirune del a granor palle unse ulzagroupoMnerupi’ano,
M'
Epoch 235 | Loss: 4.5246 | Output: '.
fagniro. d’di  dìlll’E
furì delle pimto nsil e granar pant'
Epoch 236 | Loss: 4.5203 | Output: '.
fagnirune del a granor palle uno dil d dil e derso dil d d'
Epoch 237 | Loss: 4.5226 | Output: ' de moveggia poche alra polla unse,rta phisa posse,
ua given'
Epoch 238 | Loss: 4.5201 | Output: ' divana din divmimìnagri, e dì che chia uminorminminoggiadi '
Epoch 239 | Loss: 4.5173 | Output: '.
fagnirune del diveni di mhi chiallE gnol’e pocurine.re. a '
Epoch 240 | Loss: 4.5284 | Output: ' divana din ui no norupiuve delme pocosso,
Ma fi no norupiuv'
Epoch 241 | Loss: 4.5229 | Output: ' granarSipmer’ano umuminsiì cgoso,

ava gnoro pom€arcipo ,
u'
Epoch 242 | Loss: 4.5195 | Output: '.
fagnirune del a granor palle carta insoponsomuno unte il d'
Epoch 243 | Loss: 4.5158 | Output: ' granso polle unse ulzavera.
pacoSsse, u’d’ill’int’amo i com'
Epoch 244 | Loss: 4.5169 | Output: '.
fagnirune dphasa panso.
uali innopimi pur»purtorsipnerurum'
Epoch 245 | Loss: 4.5164 | Output: ' granso pochi conore.
falna del div’ipmharcoimmipnore di pom'
Epoch 246 | Loss: 4.5183 | Output: ' granar pamononni, e al panso.
uali pomte divmimìnagliurì ch'
Epoch 247 | Loss: 4.5256 | Output: ' granar panto de gripaōgnore pochi aōgnore pochi aōgnore poc'
Epoch 248 | Loss: 4.5277 | Output: ' Dini i poche anlma palla unne, e ar panto de gripanÃano, e '
Epoch 249 | Loss: 4.6156 | Output: ' conì uno dil d dil e che chi conore.
Mali popsellMmì uno,
€'
Epoch 250 | Loss: 4.6411 | Output: ' conognie za al enle porna del d alle gna,
l a conte pom€son'
Epoch 251 | Loss: 4.6674 | Output: ' cana innoMuo. d a luminonåpdenso’une del diveno di me pouno'
Epoch 252 | Loss: 4.8197 | Output: ' che chia i pha allua
Dalle pimon’phe allua
Dalle pimon’phe '
Epoch 253 | Loss: 4.7778 | Output: ' conagni, e al dinse pha allmano uin’Enoceì consuì,
EdEl a g'
Epoch 254 | Loss: 4.7642 | Output: ' che chia i mhi di de mhe alzelle e
guanconte fe uanno.
e ch'
Epoch 255 | Loss: 4.6983 | Output: ' granso poche chia i granto pogri.re mo ncope. e co uno.
, e'
Epoch 256 | Loss: 4.6804 | Output: ' cossno,
e a gnano e carognipoì che chia imno dìnche cono e,'
Epoch 257 | Loss: 4.6663 | Output: ' cono e
gnono e ggiissi nto di grinto di grinto di grinto di'
Epoch 258 | Loss: 4.6187 | Output: ' cono e
Danna EsÃins del d alla figlia gi anlimina Dunno, e '
Epoch 259 | Loss: 4.5890 | Output: ' cono e
Danna Esanor panto pogri..
E gico uno, ed a Dinsoern'
Epoch 260 | Loss: 4.5783 | Output: ' grina ursipnoglicans’e, e ar panto.
u co ste, usd dil e che'
Epoch 261 | Loss: 4.5585 | Output: ' cono e
Dansme,
d arli insimdi chi al dinse di mo ussipozdis'
Epoch 262 | Loss: 4.5918 | Output: ' cono e
Danno. e co ero
polle Dirdi gripoōSimdi monno.
e cro'
Epoch 263 | Loss: 4.5869 | Output: ' cono e
Danna.., e a granori d dil e contre.
fagnire Eluno
 '
Epoch 264 | Loss: 4.5631 | Output: ' Donnsi di nti mi nori pomso,
€iv’inso de gripa possonse Mur'
Epoch 265 | Loss: 4.5516 | Output: ' grima MlÃermi pantorse figlia
Dalle..
. a gnonore pamnorse,'
Epoch 266 | Loss: 4.5369 | Output: ' granso..
Mal Enarci pomtorli Dinto..
 al mind ill Elirso un'
Epoch 267 | Loss: 4.5471 | Output: ' cono e
Danna Esanor palle custsonsinì dil e coro e
gno, e a'
Epoch 268 | Loss: 4.5670 | Output: ' Deno e, e ar panto de grinsi di nti movensii pagra.
M uo un'
Epoch 269 | Loss: 4.5449 | Output: ' grimmo nori pomso,
€iv’inso delld dil e che chi conto.
M gi'
Epoch 270 | Loss: 4.5352 | Output: ' granso.,
zÉuo e, o di miverE
fall Enarco uno, ed a Sarro..,'
Epoch 271 | Loss: 4.5228 | Output: ' granso.,
zansoi.
M granso.,
zansoi.
M granso.,
zansoi.
M gr'
Epoch 272 | Loss: 4.5210 | Output: ' gnora pogranso.,
zÉEd all Enminsi di grimì dil e derso dins'
Epoch 273 | Loss: 4.5163 | Output: ' grinsi di grinsi di grinsi di grinsi di grinsi di grinsi di'
Epoch 274 | Loss: 4.5097 | Output: ' grinsi di grimor d,
So insii no nor’insopanra.., da ghimor '
Epoch 275 | Loss: 4.5075 | Output: ' gripa» del div’ipme ronna uarapnora Deggia movalle firsi di'
Epoch 276 | Loss: 4.5070 | Output: ' grimpoEli.
Dall Erminsa
DersaSnSin’i moglie
Darcansa,
e cor'
Epoch 277 | Loss: 4.5085 | Output: ' Dinnmi pogli’no insaiglia gignirto no ne. a corspoSno nor’i'
Epoch 278 | Loss: 4.5168 | Output: ' granso.,
zansoi.
faglirui nogri, e di mo Srinmi pogli.
M ch'
Epoch 279 | Loss: 4.5181 | Output: ' Dinnmi pomtorli pomÜo,
€iv’inno uol’dil pimoninne. a co no,'
Epoch 280 | Loss: 4.5065 | Output: ' Dinnsi di grinsi dì che chiì ugno,
l argna,
€ all’Eni.
pall'
Epoch 281 | Loss: 4.5187 | Output: '.
Ma i movermi pSilter delld dil e che chiì ugnopolle li mov'
Epoch 282 | Loss: 4.5226 | Output: ' Dinno.., e a granso.., e a granso.., e a granso.., e a gran'
Epoch 283 | Loss: 4.5311 | Output: ' Dinnmi di griÉso dil d all’Eni.
M granso..
Mal Arneri.
M gr'
Epoch 284 | Loss: 4.5183 | Output: ' Dinnmi pogle di mo poÃnè din divmo unniponè nora pom€o.le m'
Epoch 285 | Loss: 4.5123 | Output: ' Dinno.., e ’inssi,
l dil Sinto unnti,
M de che chiì ugno,
l'
Epoch 286 | Loss: 4.5157 | Output: ' Dinnmi pomtorli.
Mall Ena.là a mossonni. d all’Eni.
pacre.r'
Epoch 287 | Loss: 4.5065 | Output: ' Dinnmi pogli’poMlte
Dive dell’Eì che chiì ugnopol
Mmonsso,
'
Epoch 288 | Loss: 4.5255 | Output: ' Dini O dil e che chi chi chi chi chi chi chi chi chi chi ch'
Epoch 289 | Loss: 4.5109 | Output: ' Dinno..
. a co no,
e cronne.., e Qd iglipol all’Eni.
M nton'
Epoch 290 | Loss: 4.4992 | Output: ' Dinna forse div’ipmeglore
DeglEa nora, e de core pimonì
Del'
Epoch 291 | Loss: 4.4941 | Output: ' Dinna farcarna,
e al pinsSinnè del dive
Agripme ronno del d'
Epoch 292 | Loss: 4.4959 | Output: ' Dinnmi corÉno, e al pgimentoruni. di no Sor’i. divmei na.
c'
Epoch 293 | Loss: 4.4928 | Output: ' Dinnì del div’inno farcarsmindivana nor’pi’siil E grona pom'
Epoch 294 | Loss: 4.4922 | Output: ' Dinnsi cortore
Dinna..l. a move
Dinna..l. a move
Dinna..l. '
Epoch 295 | Loss: 4.4940 | Output: ' Dinnmi pogli’mi no nor’ins’ipne fallcinì dil e conta pogri.'
Epoch 296 | Loss: 4.4907 | Output: ' Dinno..
. a me ilìi gradElicEì del diveno divani picle Mcoà'
Epoch 297 | Loss: 4.4902 | Output: ' Dinna folle cirdi Dentore
gnanso.re ca dmold ill ElÃcol pol'
Epoch 298 | Loss: 4.4854 | Output: ' Dinna farcarumindilld dil pimonì
Del Esanto pnole.
Ma i miv'
Epoch 299 | Loss: 4.4958 | Output: ' Dinno..
Mal ADico ersime fnonni. di no del divensana.ri ca '
Epoch 300 | Loss: 4.5249 | Output: ' Dinno. d arli ins’intè pterunir polle che che che che che c'
Epoch 301 | Loss: 4.5766 | Output: '
Dagggiad pinsa.
l coōsse,
l dild’i costo,
€ all’E
Dell e
Do'
Epoch 302 | Loss: 4.6519 | Output: ' conore,
e di corcanli, e de corsno.
E granar pantorsd agrip'
Epoch 303 | Loss: 4.6675 | Output: ' cora pomso,le de coro urmipnore d’all’Elezso dicana che che'
Epoch 304 | Loss: 4.6685 | Output: ' conÉri, e dì cosÔno,
e corì dive i nogle. pansi., e a moven'
Epoch 305 | Loss: 4.7560 | Output: ' Dennfi, e alle Dere Mune unne MoÉe unme.
l di comÉi, e alle'
Epoch 306 | Loss: 4.6965 | Output: ' gransi. a chi conto.
d canto.
d canto.
d canto.
d canto.
d '
Epoch 307 | Loss: 4.6480 | Output: ' Dinno..
M usìinte cor€no,
e a gnante anso,re di me fanto Mn'
Epoch 308 | Loss: 4.6115 | Output: ' conè ell all Elirto €o no Sintrkuni., e a gransui, e al pin'
Epoch 309 | Loss: 4.5743 | Output: ' gransE Elhe canogipod inte Diglia gigne dovansomanssipne de'
Epoch 310 | Loss: 4.5575 | Output: ' conÔri,
€ dolle cird dinso dell’anno.., e a granori pomosno'
Epoch 311 | Loss: 4.5459 | Output: ' gransui, e al pra
robCidki Denthe divens’ipne ans’innipome
'
Epoch 312 | Loss: 4.5445 | Output: ' gransui, e al pgimenterunno di grinto di grinto di grinto d'
Epoch 313 | Loss: 4.5211 | Output: ' gransui, e al pgimenterunurdenro pnora.
Mal’ inte Degra,re '
Epoch 314 | Loss: 4.5079 | Output: ' gransui, e al pggiaÉl all’Eni.
M gransui, e al pggiaÉl all’'
Epoch 315 | Loss: 4.5022 | Output: ' gransui, e al pggiaÉl Elunto ntalme derÃpipsircanto,
d arco'
Epoch 316 | Loss: 4.4953 | Output: ' grinsi de grinsi de grinsi de grinsi de grinsi de grinsi de'
Epoch 317 | Loss: 4.4944 | Output: ' gnora PavacrippeMso,
Ma fi no Dentre.
Mali pimto no,
E all’'
Epoch 318 | Loss: 4.4926 | Output: ' Dinno. d arso ,
E all’ insei cabnte,
M de che che che che c'
Epoch 319 | Loss: 4.4916 | Output: ' Dinno Mold dicad alla figlia
gmino Mnte pom€s€sse
Davegna,
'
Epoch 320 | Loss: 4.4865 | Output: ' gransui, e al pggiansi.re che che che che che che che che c'
Epoch 321 | Loss: 4.4805 | Output: ' gnora pom€rinmi pomÜo,
€iv’inno.., e a gransui, e al pggian'
Epoch 322 | Loss: 4.4814 | Output: ' Dinno.., d a lōElarso €nobird d all’Elizso dicana pocce
l’E'
Epoch 323 | Loss: 4.4819 | Output: ' grinsi de grinsi de grinsi de grinsi de grinsi de grinsi de'
Epoch 324 | Loss: 4.4797 | Output: ' grinsi de gripaōgno,
M al cinì uno polle Dive delfa coste,
'
Epoch 325 | Loss: 4.4771 | Output: ' Dinno.., d a lo ins’innèi’mi move
Dignipall’minse.
d aglere'
Epoch 326 | Loss: 4.4758 | Output: ' Dinno.., d a lo ins’innèi’mi mornni, e al pggiansi.r’ di Si'
Epoch 327 | Loss: 4.4729 | Output: ' Dinno.., e a gransi poche all’Eni.
M corsno, e abrorppinors'
Epoch 328 | Loss: 4.4707 | Output: ' Dinno.., d a lïana. de core unnì dil d all’e
Dell’Ebi
ci iv'
Epoch 329 | Loss: 4.4707 | Output: ' Dinno.., e a gransi., e a gransi., e a gransi., e a gransi.'
Epoch 330 | Loss: 4.4695 | Output: ' gransui,
M he che che che che che che che che che che che c'
Epoch 331 | Loss: 4.4690 | Output: ' Dinno.., d a lovenì del d all’e
DellOcansli,
zall’EoMlte co'
Epoch 332 | Loss: 4.4715 | Output: ' Dinno.., d a lïana. Ed a l’Elabl» Mor’pinti di grinsi de gr'
Epoch 333 | Loss: 4.4700 | Output: ' Dinno.., d a lo ins’innèi’mi mornni, e al pgimeì
lcognie
za'
Epoch 334 | Loss: 4.4687 | Output: ' Dinno.., d a lorni.
E granar palle Dive delfa movÉno,
E all'
Epoch 335 | Loss: 4.4711 | Output: ' Dinno.., d a lōElarso €nobi da grinài pocche all’Eni,
l all'
Epoch 336 | Loss: 4.4690 | Output: ' Dinno.., d a lorni€ne. a co inne insa polla corta inmipmere'
Epoch 337 | Loss: 4.4657 | Output: ' Dinno.., d a lorni.
E granar palle Dive delfa movÉno,
E all'
Epoch 338 | Loss: 4.4663 | Output: ' Dinno.., e a g€aleS dell’Elizso dicchisce, e ar ignia mi mo'
Epoch 339 | Loss: 4.4694 | Output: ' Dinno.., e a g€alto cuski,
E all’ insei cablleze mere Muse '
Epoch 340 | Loss: 4.4678 | Output: ' Dinnsi di grinsi de gripa
Dignipasle Par’mii i granto Md Sa'
Epoch 341 | Loss: 4.4819 | Output: ' Dinno.., e a g€ale fanto Muro palla figliSnta
gnanco. d abl'
Epoch 342 | Loss: 4.5209 | Output: ' gransE inte unmipol dmonte SivoveroÏpilì uro prole.
Pa nori'
Epoch 343 | Loss: 4.5255 | Output: ' gnono Panti in alzErinà, ed a Parra polla corta inmipmertrs'
Epoch 344 | Loss: 4.5021 | Output: ' gnonto unnti,
e al SggiSo
 ella funte PovÉri pnoro,
Malla p'
Epoch 345 | Loss: 4.4855 | Output: ' grinsi di grinsi di grinsi di grinsi di grinsi di grinsi di'
Epoch 346 | Loss: 4.4750 | Output: ' Dinno.., e a gransi.
M che che che che che che che che che '
Epoch 347 | Loss: 4.4720 | Output: ' Dinno.., e a g€alto de gripa
Dall’Ebilte fivogimimi pnoll’E'
Epoch 348 | Loss: 4.4659 | Output: ' Dinno.., d a lorni,
e al cantoi,
 all’Enibte chi chivè del '
Epoch 349 | Loss: 4.4674 | Output: ' Dinno Mara poÃne ler pil Einoru no nor’pi’ona
De
Dale Mantr'
Epoch 350 | Loss: 4.4660 | Output: ' Dinno.., d a lo ins’innaPansa, e de fove Snorciōi Mnora poÃ'
Epoch 351 | Loss: 4.4615 | Output: ' Dinno..
. a me insi pocre
Palla figlie
Darna)ba
fab abchi c'
Epoch 352 | Loss: 4.4587 | Output: ' Dinno.., e a g€al’ESinte Msato €i no nobirSa
Dèrno, e al pr'
Epoch 353 | Loss: 4.4583 | Output: '
Dinna
DellE Ell’a
A Dell’EbAlte imsornni, e al eble zume po'
Epoch 354 | Loss: 4.4558 | Output: ' Dinno.., d a lo insii cavèro, )ste lÃmra
Dagra,.à di  divmo'
Epoch 355 | Loss: 4.4572 | Output: ' Dinno.., e a g€ale fanto Md Sal’e
DellOcansli,
SablPa a liv'
Epoch 356 | Loss: 4.4543 | Output: ' Dinno.., e a g€al’E»inte movermiōi Snsinsi pocre
Palla figl'
Epoch 357 | Loss: 4.4537 | Output: ' Dinno.., e Q mivignipasle PustoriCpomno,
Mi mi norive delfa'
Epoch 358 | Loss: 4.4537 | Output: ' Dinno.., e Q mivolle
gna.., da ghiove debforì Slåmol, edMl '
Epoch 359 | Loss: 4.4535 | Output: '
Debira Dagra,.tè piSsoil minto.
Pall E dil Sinori pomso,le '
Epoch 360 | Loss: 4.4569 | Output: ' Dinno.., e Q mivol€pimorunì
cro poll’Olô’de lha grans»inna '
Epoch 361 | Loss: 4.4594 | Output: ' Dinno Mara po€le Par’mii i granso €nobi da Dover€Smi pCall’'
Epoch 362 | Loss: 4.4733 | Output: ' gransi poche cono e
Dagigpie Pastor d agripme ilse Dive del'
Epoch 363 | Loss: 4.5186 | Output: ' de grinsi poche allmEninte covero.
Pall E dil Sinori pall’E'
Epoch 364 | Loss: 4.7981 | Output: ' gransuano €ra alllOpuere all’Enere all’Enere all’Enere all’'
Epoch 365 | Loss: 4.8461 | Output: 'åla favevaÏSmino Mche lle cuol e lua cinte Solla Sover Saōlo'
Epoch 366 | Loss: 4.8362 | Output: ' cono e uno,
Md e So inno Me a men
Dalla fa le Pe Sonore d a'
Epoch 367 | Loss: 4.7982 | Output: ' delza d’ano e conto €nano uold pocte densa della Sablo ìl c'
Epoch 368 | Loss: 4.7470 | Output: ' de fi Si no none Mal’a polte devana pico, dasse din Si miva'
Epoch 369 | Loss: 4.6922 | Output: ' del d arcori el all’Eni,
Sa garonnipoe fonto €nognine Mmors'
Epoch 370 | Loss: 4.6468 | Output: ' debgia ú posse,
M d’ante fi no PorÉi Smino Mnte pnolde
 a n'
Epoch 371 | Loss: 4.6336 | Output: ' dell’Esinte move finsii cinto,
d arciri pnolte costo,
E all'
Epoch 372 | Loss: 4.5920 | Output: ' )no )insi poche all’Eipne ôoscorì de grinsi poche all’Eipne'
Epoch 373 | Loss: 4.5511 | Output: ' «norsi Sogle Elidri poche all’Eipne Sronsi poche all’Eipne '
Epoch 374 | Loss: 4.5296 | Output: ' Dinsìiccer’annoMEsterla.
Pe
Dacimi ell’Ei monso,
e crolle f'
Epoch 375 | Loss: 4.5166 | Output: ' «norsi Sminte Povèri pnoro,
e conta pogrinse So SsronsEi d’'
Epoch 376 | Loss: 4.5241 | Output: ' DinsripcisÃinl’Eligli nta
gnaler pno Etonto Snrinsi di gran'
Epoch 377 | Loss: 4.5280 | Output: ' «norsi Soll’Ari a Sranobird d oldO Elaron MSol e
gnanso. e '
Epoch 378 | Loss: 4.5073 | Output: ' Elicona deb Esoler divani picce d’allhi d alle five dell’Eo'
Epoch 379 | Loss: 4.4918 | Output: ' «norsii mi movermi pÃiltercore Muse divìno dOlicair pSil’e
'
Epoch 380 | Loss: 4.4771 | Output: ' Elicona ne.
E alle figlie
Darccir’ipiore
ParlpEi pto alllÃE'
Epoch 381 | Loss: 4.4739 | Output: ' Elicona nora.
E Elza ra poble za fa nornei mi nori pomtorli'
Epoch 382 | Loss: 4.4690 | Output: ' Dinsa
Eluall alcarime
Palla funte.
rall El’all El’all El’al'
Epoch 383 | Loss: 4.4628 | Output: ' Elicona noglie fi morsno,
E alle five dell’Elimora mi Sorno'
Epoch 384 | Loss: 4.4607 | Output: ' Elicona noglipmhi chivensanara po€le ParlmE ill’arsora Cors'
Epoch 385 | Loss: 4.4623 | Output: ' Dinsìiccerso,

Esl’Eranto Mnote ,
Esanl’a all’Eni,
E all’a
'
Epoch 386 | Loss: 4.4615 | Output: ' Elicona norSpio Sall’EÃElte li nore
Pavignipall’mumi Mnter '
Epoch 387 | Loss: 4.4586 | Output: ' Elicona nogne.
E all’ insei ca
grinSiSmo €rsipii dicchisonn'
Epoch 388 | Loss: 4.4588 | Output: ' Elicona norSpio Sall’EÃElte li nore
PavegrippoSntoncErincE '
Epoch 389 | Loss: 4.4569 | Output: ' Dinno..
PassanbE
Echi a gnonte fivove
Pabra. e core ,
d dil'
Epoch 0 | Loss: 4.4551 | Output: '
Deggia ribno.
E crok ilno Pe
Dimi dallo der ive divani Sicr'
Epoch 1 | Loss: 4.4563 | Output: ' «nora polla corti ebgri, e di mo nori pocre Elento unntiro '
Epoch 2 | Loss: 4.4529 | Output: '
Denra, e de fove debfire All’Elicona norSpio Sall’ECinta fn'
Epoch 3 | Loss: 4.4596 | Output: ' «norsi Sall’EÃElte li nore
, d’a noreMure..ld’pio pinti div'
Epoch 4 | Loss: 4.4576 | Output: ' «norni Sinso €nobi pocosàno.
E crok ilno Pe
Dimi dallo der '
Epoch 5 | Loss: 4.4601 | Output: '.
E fncoSinì.
fersi €lSmontt’pomol
Ebgnera pov€a
Pè nori poc'
Epoch 6 | Loss: 4.4512 | Output: '
Deggia E ElebrE Mche che che che che che che che che che ch'
Epoch 7 | Loss: 4.4501 | Output: ' «nora polla corti ebfro,
E dil Sinori pocre Elinso di grins'
Epoch 8 | Loss: 4.4454 | Output: ' «norsii mi mosno,
E all’ insei ca
grinSil’pii e della fdro)'
Epoch 9 | Loss: 4.4455 | Output: ' «nora polla corti ebfro,
E dil Sinori poche cono e, e ar ig'
Epoch 10 | Loss: 4.4430 | Output: ' €norcinte, e ar ignipoì dmoglie
Dalla gna.
E coll ellcaib €'
Epoch 11 | Loss: 4.4437 | Output: '
Denra, e de fove de fove de fove de fove de fove de fove de'
Epoch 12 | Loss: 4.4433 | Output: ' €rabgiind alla funte.
rall Elusto €ralSpiond d’ara Elinto c'
Epoch 13 | Loss: 4.4439 | Output: ' Dinna..nd pinsaill pgranto €nsoirì dil d alle five delfa So'
Epoch 14 | Loss: 4.4487 | Output: ' €rabgiind alla funte.
rall Elusto PisliS canto.
d cre roÏ,r'
Epoch 15 | Loss: 4.4508 | Output: ' €raggi»àte costrpie dell’Elirti SnåinsOirca icontimentrminn'
Epoch 16 | Loss: 4.4481 | Output: ' €nora polla corti ebfro,
O dell’Elicona notorn’Elinte znoll'
Epoch 17 | Loss: 4.4439 | Output: '
Denra, e de fove de fove de fove de fove de fove de fove de'
Epoch 18 | Loss: 4.4452 | Output: ' €raggii, d all’O
E alte Muste Prolce amle fintripne d’rano.'
Epoch 19 | Loss: 4.4474 | Output: ' €rabgiind alla figlie
Darnaune
hera Ensre, e dì che cono e
'
Epoch 20 | Loss: 4.4537 | Output: ' gransi.
e che cono ezcori e
Drai pimosinnippotorsei
Dinnaûr'
Epoch 21 | Loss: 4.4502 | Output: ' €norcino €nsansorè. dins inl Ellcoli €ablÃOle fintripne d’a'
Epoch 22 | Loss: 4.4534 | Output: ' divani Sicro Snrinve di mo ntono. El dra Silicii ivali gnan'
Epoch 23 | Loss: 4.4527 | Output: ' gransi.
e che cono e
DagnaÉEsiiva delfa Sor€Sib il uibsì.ll'
Epoch 24 | Loss: 4.4502 | Output: '
DeggEa.ltr d alÔa Solle cisõFOlersii Sibnti mivallebfirì pn'
Epoch 25 | Loss: 4.4473 | Output: '
Deggia E Elova Deggia E Elova Deggia E Elova Deggia E Elova'
Epoch 26 | Loss: 4.4458 | Output: '
Deggia Esino  divmo =lSall’MEtterlirmip’antorSpii pioltr,le'
Epoch 27 | Loss: 4.4616 | Output: ' €norcine Mra finso.,
Massi , d’a norarme
fanta €ovannoCi, d'
Epoch 28 | Loss: 4.6718 | Output: ' gnonto cortarone, ez a fonte Pa no, e a g€alto cortarone, e'
